motif,motif_len,support_total,support_correct,support_incorrect,support_rate,p_correct_given_motif,p_incorrect_given_motif,baseline_correct_rate,baseline_incorrect_rate,delta_correct_vs_baseline,lift_correct,lift_incorrect,log_odds_ratio,indicator_direction,indicator_strength
solve instantiate instantiate,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
apply_formula rewrite analyze,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
isolate isolate compute,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
check-constraint solve rewrite,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
simplify check-constraint conclude,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
simplify combine,2,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
instantiate case-split analyze,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
factor factor check-constraint,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
simplify apply_theorem instantiate,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
instantiate simplify solve,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
derive-intermediate solve conclude,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
rearrange factor divide,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
simplify instantiate apply_theorem,3,4,4,0,0.0014908684308609765,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.362525319241431,success,0.540439806187104
compute apply_formula case_split,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
rationalize simplify,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
infer substitute substitute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compute conclude compute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
apply-formula simplify rearrange,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
rewrite compute extract,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
check compute conclude,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
check-constraint simplify check-constraint,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
rewrite compare conclude,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compute extract,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
solve compute conclude,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
instantiate apply_theorem compute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
analyze infer substitute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
derive-intermediate derive-intermediate solve,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
conclude case-split,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
expand simplify expand,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
rewrite expand simplify,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
derive-intermediate conclude compute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
simplify solve instantiate,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
multiply multiply,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
verify conclude,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compute combine conclude,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
conclude instantiate compute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compute check_constraint case_split,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
substitute infer substitute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
apply_theorem compute compute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
simplify find_common_denominator,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
instantiate substitute instantiate,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
extract conclude,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
check-constraint conclude case-split,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
factor divide check-constraint,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compare instantiate apply-formula,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
case-split apply-formula check-constraint,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compute simplify apply_theorem,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
differentiate,1,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
instantiate analyze infer,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
simplify find_common_denominator add_fractions,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compare conclude instantiate,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
factor factor factor,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
square derive_intermediate,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
square isolate conclude,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
instantiate transform conclude,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
rewrite analyze simplify,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
multiply multiply divide,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
compute instantiate conclude,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
rationalize rationalize find_common_denominator,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
analyze infer,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
factor check-constraint rearrange,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
transform compute compute,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
conclude case-split instantiate,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
transform conclude,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
case-split simplify check-constraint,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
rewrite expand,2,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
analyze substitute infer,3,3,3,0,0.0011181513231457323,1.0,0.0,0.45956019381289603,0.540439806187104,0.540439806187104,2.175993511759935,0.0,2.1103978827856613,success,0.540439806187104
analyze rationalize,2,27,26,1,0.01006336190831159,0.9629629629629629,0.037037037037037035,0.45956019381289603,0.540439806187104,0.5034027691500669,2.0954011594725297,0.06853128991060026,3.0543461877189944,success,0.5034027691500669
rationalize,1,27,26,1,0.01006336190831159,0.9629629629629629,0.037037037037037035,0.45956019381289603,0.540439806187104,0.5034027691500669,2.0954011594725297,0.06853128991060026,3.0543461877189944,success,0.5034027691500669
isolate simplify,2,26,25,1,0.009690644800596348,0.9615384615384616,0.038461538461538464,0.45956019381289603,0.540439806187104,0.5019782677255655,2.092301453615322,0.07116710875331565,3.0150520922743884,success,0.5019782677255655
factor rewrite apply-formula,3,17,16,1,0.00633619083115915,0.9411764705882353,0.058823529411764705,0.45956019381289603,0.540439806187104,0.48161627677533925,2.0479938934211153,0.10884381338742394,2.5723143662033356,success,0.48161627677533925
simplify compute derive_intermediate,3,14,13,1,0.005218039508013418,0.9285714285714286,0.07142857142857142,0.45956019381289603,0.540439806187104,0.46901123475853257,2.0205654037770824,0.13216748768472905,2.369182635864915,success,0.46901123475853257
compare derive-intermediate compute,3,27,25,2,0.01006336190831159,0.9259259259259259,0.07407407407407407,0.45956019381289603,0.540439806187104,0.4663657321130299,2.014808807185125,0.13706257982120051,2.503536337356093,success,0.4663657321130299
infer,1,26,24,2,0.009690644800596348,0.9230769230769231,0.07692307692307693,0.45956019381289603,0.540439806187104,0.4635167292640271,2.0086093954707094,0.1423342175066313,2.4627038728358492,success,0.4635167292640271
isolate compute,2,13,12,1,0.004845322400298174,0.9230769230769231,0.07692307692307693,0.45956019381289603,0.540439806187104,0.4635167292640271,2.0086093954707094,0.1423342175066313,2.291402593864006,success,0.4635167292640271
instantiate derive-intermediate instantiate,3,28,0,28,0.010436079016026835,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.9004910378034756,failure,0.45956019381289603
count_favorable,1,28,0,28,0.010436079016026835,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.9004910378034756,failure,0.45956019381289603
identify-symmetry,1,27,0,27,0.01006336190831159,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.86407021448379,failure,0.45956019381289603
analyze count_total,2,26,0,26,0.009690644800596348,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.82632669558357,failure,0.45956019381289603
count_total,1,26,0,26,0.009690644800596348,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.82632669558357,failure,0.45956019381289603
apply-identity,1,25,0,25,0.009317927692881103,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.7871586603410106,failure,0.45956019381289603
rearrange compute,2,25,0,25,0.009317927692881103,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.7871586603410106,failure,0.45956019381289603
analyze apply-identity,2,25,0,25,0.009317927692881103,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.7871586603410106,failure,0.45956019381289603
compute check-constraint rearrange,3,24,0,24,0.008945210585165859,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.7464520634264833,failure,0.45956019381289603
case-split rearrange,2,24,0,24,0.008945210585165859,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.7464520634264833,failure,0.45956019381289603
case-split rearrange compute,3,23,0,23,0.008572493477450614,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.7040785961493046,failure,0.45956019381289603
check-constraint rearrange compute,3,23,0,23,0.008572493477450614,0.0,1.0,0.45956019381289603,0.540439806187104,-0.45956019381289603,0.0,1.8503448275862069,-3.7040785961493046,failure,0.45956019381289603
